,date,nums,increment,ratio
0,2018,40,-268,-0.87012987013
1,2017,308,62,0.252032520325
2,2016,246,144,1.41176470588
3,2015,102,64,1.68421052632
4,2014,38,-12,-0.24
5,2013,50,-281,-0.848942598187
6,2012,331,-75,-0.184729064039
7,2011,406,-178,-0.304794520548
8,2010,584,151,0.348729792148
9,2009,433,-1011,-0.700138504155
10,2008,1444,-1132,-0.439440993789
11,2007,2576,-1182,-0.31452900479
12,2006,3758,1132,0.431073876618
13,2005,2626,2348,8.44604316547
14,2004,278,0,0.0
