,commits_month_nums_max,commits_month_nums_min,commits_month_nums_mean,commits_month_nums_std,commits_month_nums_var,commits_month_nums_skew,commits_month_nums_kurt,commits_month_nums_median,commits_month_incre_max,commits_month_incre_min,commits_month_incre_mean,commits_month_incre_std,commits_month_incre_var,commits_month_incre_skew,commits_month_incre_kurt,commits_month_incre_median,commits_month_ratio_max,commits_month_ratio_min,commits_month_ratio_mean,commits_month_ratio_std,commits_month_ratio_var,commits_month_ratio_skew,commits_month_ratio_kurt,commits_month_ratio_median,commits_year_nums_max,commits_year_nums_min,commits_year_nums_mean,commits_year_nums_std,commits_year_nums_var,commits_year_nums_skew,commits_year_nums_kurt,commits_year_nums_median,commits_year_incre_max,commits_year_incre_min,commits_year_incre_mean,commits_year_incre_std,commits_year_incre_var,commits_year_incre_skew,commits_year_incre_kurt,commits_year_incre_median,commits_year_ratio_max,commits_year_ratio_min,commits_year_ratio_mean,commits_year_ratio_std,commits_year_ratio_var,commits_year_ratio_skew,commits_year_ratio_kurt,commits_year_ratio_median,forks_month_nums_max,forks_month_nums_min,forks_month_nums_mean,forks_month_nums_std,forks_month_nums_var,forks_month_nums_skew,forks_month_nums_kurt,forks_month_nums_median,forks_month_incre_max,forks_month_incre_min,forks_month_incre_mean,forks_month_incre_std,forks_month_incre_var,forks_month_incre_skew,forks_month_incre_kurt,forks_month_incre_median,forks_month_ratio_max,forks_month_ratio_min,forks_month_ratio_mean,forks_month_ratio_std,forks_month_ratio_var,forks_month_ratio_skew,forks_month_ratio_kurt,forks_month_ratio_median,forks_year_nums_max,forks_year_nums_min,forks_year_nums_mean,forks_year_nums_std,forks_year_nums_var,forks_year_nums_skew,forks_year_nums_kurt,forks_year_nums_median,forks_year_incre_max,forks_year_incre_min,forks_year_incre_mean,forks_year_incre_std,forks_year_incre_var,forks_year_incre_skew,forks_year_incre_kurt,forks_year_incre_median,forks_year_ratio_max,forks_year_ratio_min,forks_year_ratio_mean,forks_year_ratio_std,forks_year_ratio_var,forks_year_ratio_skew,forks_year_ratio_kurt,forks_year_ratio_median,issues_month_nums_max,issues_month_nums_min,issues_month_nums_mean,issues_month_nums_std,issues_month_nums_var,issues_month_nums_skew,issues_month_nums_kurt,issues_month_nums_median,issues_month_incre_max,issues_month_incre_min,issues_month_incre_mean,issues_month_incre_std,issues_month_incre_var,issues_month_incre_skew,issues_month_incre_kurt,issues_month_incre_median,issues_month_ratio_max,issues_month_ratio_min,issues_month_ratio_mean,issues_month_ratio_std,issues_month_ratio_var,issues_month_ratio_skew,issues_month_ratio_kurt,issues_month_ratio_median,issues_year_nums_max,issues_year_nums_min,issues_year_nums_mean,issues_year_nums_std,issues_year_nums_var,issues_year_nums_skew,issues_year_nums_kurt,issues_year_nums_median,issues_year_incre_max,issues_year_incre_min,issues_year_incre_mean,issues_year_incre_std,issues_year_incre_var,issues_year_incre_skew,issues_year_incre_kurt,issues_year_incre_median,issues_year_ratio_max,issues_year_ratio_min,issues_year_ratio_mean,issues_year_ratio_std,issues_year_ratio_var,issues_year_ratio_skew,issues_year_ratio_kurt,issues_year_ratio_median,pulls_month_nums_max,pulls_month_nums_min,pulls_month_nums_mean,pulls_month_nums_std,pulls_month_nums_var,pulls_month_nums_skew,pulls_month_nums_kurt,pulls_month_nums_median,pulls_month_incre_max,pulls_month_incre_min,pulls_month_incre_mean,pulls_month_incre_std,pulls_month_incre_var,pulls_month_incre_skew,pulls_month_incre_kurt,pulls_month_incre_median,pulls_month_ratio_max,pulls_month_ratio_min,pulls_month_ratio_mean,pulls_month_ratio_std,pulls_month_ratio_var,pulls_month_ratio_skew,pulls_month_ratio_kurt,pulls_month_ratio_median,pulls_year_nums_max,pulls_year_nums_min,pulls_year_nums_mean,pulls_year_nums_std,pulls_year_nums_var,pulls_year_nums_skew,pulls_year_nums_kurt,pulls_year_nums_median,pulls_year_incre_max,pulls_year_incre_min,pulls_year_incre_mean,pulls_year_incre_std,pulls_year_incre_var,pulls_year_incre_skew,pulls_year_incre_kurt,pulls_year_incre_median,pulls_year_ratio_max,pulls_year_ratio_min,pulls_year_ratio_mean,pulls_year_ratio_std,pulls_year_ratio_var,pulls_year_ratio_skew,pulls_year_ratio_kurt,pulls_year_ratio_median,stargazers_month_nums_max,stargazers_month_nums_min,stargazers_month_nums_mean,stargazers_month_nums_std,stargazers_month_nums_var,stargazers_month_nums_skew,stargazers_month_nums_kurt,stargazers_month_nums_median,stargazers_month_incre_max,stargazers_month_incre_min,stargazers_month_incre_mean,stargazers_month_incre_std,stargazers_month_incre_var,stargazers_month_incre_skew,stargazers_month_incre_kurt,stargazers_month_incre_median,stargazers_month_ratio_max,stargazers_month_ratio_min,stargazers_month_ratio_mean,stargazers_month_ratio_std,stargazers_month_ratio_var,stargazers_month_ratio_skew,stargazers_month_ratio_kurt,stargazers_month_ratio_median,stargazers_year_nums_max,stargazers_year_nums_min,stargazers_year_nums_mean,stargazers_year_nums_std,stargazers_year_nums_var,stargazers_year_nums_skew,stargazers_year_nums_kurt,stargazers_year_nums_median,stargazers_year_incre_max,stargazers_year_incre_min,stargazers_year_incre_mean,stargazers_year_incre_std,stargazers_year_incre_var,stargazers_year_incre_skew,stargazers_year_incre_kurt,stargazers_year_incre_median,stargazers_year_ratio_max,stargazers_year_ratio_min,stargazers_year_ratio_mean,stargazers_year_ratio_std,stargazers_year_ratio_var,stargazers_year_ratio_skew,stargazers_year_ratio_kurt,stargazers_year_ratio_median,rate
commits_month_nums_max,1.0,0.709495349579,0.702925108687,0.901375773117,0.76244315829,0.21694453999,0.286455774941,0.672509519394,0.935668623235,-0.899813948452,0.299414771448,0.977348712485,0.898125046418,0.0934149613738,0.223181879082,0.293706732296,-0.0283161008484,0.13537111344,-0.14400629762,-0.0550757007569,-0.0432267431136,0.19555190506,0.191236042377,0.111832511201,0.737198020431,0.771437059538,0.720194713882,0.676203191955,0.539461596323,0.0117629111551,-0.0160496145843,0.693851094473,0.727450165572,-0.710796158175,-0.0344713908711,0.689544985285,0.536927818784,-0.00535274340844,-0.0970393328246,0.0052817425059,0.0101945094662,-0.0197827765951,0.00673931567596,0.00468650360341,-0.001181761824,-0.0261362040224,-0.012085276889,0.109695062707,0.13161613331,0.0519734579237,0.136132408681,0.164207644481,0.114543469678,-0.0823221667385,-0.0449645504546,0.122304256376,0.0674600610119,-0.0210135078065,0.110210820828,0.0818045978483,0.0410702295383,0.126080623178,-0.0437667140558,0.0150512881218,-0.0154685323622,0.107144253526,-0.100136740325,-0.0578801297368,-0.010760693844,0.089792758569,0.0846248309512,0.087685518822,0.17732754977,0.0656121068312,0.148023800557,0.161352889345,0.103549958625,-0.013961094558,0.128023077222,0.131227173571,0.20880900707,-0.180063866167,0.120409877145,0.163451332325,0.107914292517,0.00189386942696,-0.0700821865533,0.163579298629,0.150669953031,-0.12096049188,0.171012791401,0.158023585664,0.132940575319,0.0915881589175,0.0300174233999,0.0459716086899,0.569680324887,0.530360433016,0.425954513917,0.547229970455,0.718986589908,0.137654564612,0.0975618655066,0.331119238056,0.430204230623,-0.559529262227,-0.0446103863075,0.453255942898,0.555882729417,-0.251761005091,0.294201623388,0.147894621058,-0.0867616648445,-0.0679420147292,-0.146304137989,-0.105347775146,-0.0657876455071,0.00239321743793,-0.00629308124832,0.10648502313,0.568118038613,0.440356845728,0.445269907125,0.510845329732,0.667267021996,0.247060841276,0.281104193187,0.372396375584,0.610617227804,-0.583825346285,0.268658975478,0.545827545878,0.696580243657,-0.0371196364891,0.0787745605201,0.35705191325,0.0440357367511,0.0180397532206,0.0486814276077,0.0402413488145,0.0502267885965,-0.0773219364671,-0.0674752634684,0.0457472476374,0.511574545526,0.549433962985,0.423368219257,0.55242345612,0.673997947286,0.0790497781135,0.0125558761125,0.32690130529,0.487284695775,-0.608154079485,0.00256238518242,0.464007990355,0.534617079039,-0.337932609748,0.464481824414,0.215048998945,-0.0221255568241,-0.0897431302857,-0.169912200409,-0.0872339194274,-0.0579945064882,0.239820641372,0.230221316344,0.0878568115199,0.549604755055,0.511516752663,0.443637709701,0.494971245661,0.559049206088,0.262197787775,0.298941512174,0.397001601821,0.644358655431,-0.566271316782,0.301835144371,0.548916321427,0.657568619482,-0.0677715627186,0.0805540774623,0.27613181118,0.0473583918249,0.0331268318178,0.0543364943867,0.0413932228361,0.0507241271941,-0.083793183116,-0.0607015288264,0.116557447514,0.0453855432536,0.04539039293,0.101509381799,0.0474300397019,0.0391129282164,-0.103108863018,0.0236028997792,0.157963195166,-0.0192617662799,-0.0506527789609,-0.0629617854487,0.0288260455033,0.0182117559457,-0.108740953934,0.0938124508828,-0.0163121331427,-0.0290377460185,0.0214766601755,-0.0319268274216,-0.0308006469593,-0.0323515010427,0.151818278161,0.151650681029,-0.044926358159,0.1114304585,0.0412829655927,0.112866314328,0.0939216523639,0.0533336128774,-0.180969341437,-0.0393883301458,0.126660255249,0.0241538361871,-0.130332819791,-0.0241723266107,0.120615985125,0.0736918761776,-0.150349393529,0.080597542409,0.00190751960058,0.291678362613,-0.109620379262,0.298648131419,0.315465663179,0.389698217819,0.0185146922323,0.0754818847146,-0.032835579642,0.0882701875095
commits_month_nums_min,0.709495349579,1.0,0.916527484943,0.867343054868,0.942781561081,-0.0649512686201,-0.000990673241158,0.917990741763,0.533808705335,-0.437690380512,0.102761520647,0.66107253247,0.544891947669,0.10908900223,-0.0189018417907,0.574980339854,-0.111360248738,0.382979123738,-0.189085008086,-0.117026301446,-0.05198307178,-0.112436055482,-0.0980609948975,0.0343824066393,0.870900955539,0.812126799753,0.902954488654,0.886051390408,0.90582736857,-0.11637837093,-0.128733549668,0.904065748054,0.89263648828,-0.838276201283,0.0135189051992,0.924518171096,0.912541094278,0.0308026660175,-0.279907770717,-0.0707340716783,-0.0352782668285,-0.0625819723287,-0.0314939976045,-0.0342842947463,-0.0323361743378,-0.080635793718,-0.0940786907161,0.0274808569191,0.00194595932259,-0.0386012880669,0.000886535967272,0.0180361673773,-0.0106518666259,-0.130448935685,-0.0594490248111,-0.00196814409329,-0.0147325765531,0.0360526774875,0.0329342639921,-0.012435471051,-0.044637279561,0.111051609201,-0.0377441904006,0.0284431101956,0.0483125514338,-0.0131363229823,-0.00602740416496,0.0199627462941,0.018216860341,0.0892732310295,0.0851784033005,0.0549751026786,0.0210523882855,-0.0507988524982,0.00471859726802,0.0176707056143,-0.0144855175254,-0.0524628039367,0.0018927433997,-0.00128152677941,0.0423995871568,-0.0224771317578,0.0538375884276,0.0114854731231,-0.0179765702687,0.0906061952492,-0.168968938842,0.025779656719,0.325986125125,-0.163242826473,0.347382004934,0.352017583213,0.272428754491,0.157573671586,0.14101683743,-0.0457767113753,0.150483610454,0.209980981375,0.0877663903839,0.134458191508,0.225012577961,0.220510399067,0.193865453739,0.0544722055729,0.103552469962,-0.144007730547,-0.00671418707078,0.0998913975061,0.16096239132,-0.071200744206,0.120665826873,0.0602300266605,-0.090922959152,0.0476120418195,-0.163719342802,-0.105919094133,-0.078614931542,0.0121730674587,0.0140527242596,0.0262015689115,0.143041002151,0.111787509544,0.0960109386731,0.121435614941,0.199551482347,0.237241127918,0.246794733647,0.0639011362408,0.177650647319,-0.148968081067,0.117449248969,0.134251978003,0.217791036784,-0.0585030294725,0.0135912612554,0.119622200384,0.106109141666,0.0233319863294,0.094682434383,0.103970940083,0.167595146562,-0.123216168901,-0.0475788074137,0.0465275308104,0.118719793771,0.181753912224,0.0870815559874,0.133289564917,0.180596109583,0.179039997179,0.115061772562,0.0538332128008,0.132568486971,-0.163240644865,0.00188680649871,0.103718668492,0.141982152277,-0.11001299121,0.179510889579,0.0666794943414,-0.0811768341627,0.03071252712,-0.199038636808,-0.122342423738,-0.0883700785536,0.123168379712,0.119899365542,0.0258844887215,0.133356340569,0.139604509147,0.094637325253,0.112567630881,0.128199729388,0.246510937774,0.260374599291,0.0740650343467,0.194727606815,-0.13540996251,0.128660972623,0.134858992511,0.184226194236,-0.0860450368084,0.0166975472764,0.0933332361902,0.109866375527,0.0326373772576,0.101783416943,0.106446789558,0.167643358768,-0.132345496313,-0.0312097798831,0.0947248696411,-0.021168030345,-0.0128416907319,-0.00179910592353,-0.022148420399,-0.0263219150647,-0.131127165332,-0.0560892919985,0.0260222800779,-0.026998889831,0.0174781802601,0.0100215517804,-0.0272333226991,-0.0313320100643,0.0481999049877,-0.0465094749319,0.0701265386307,-0.0253711634039,0.0852691452734,-0.0251237911899,-0.0252479056831,-0.0235696621661,0.00869904536637,0.0016402508789,0.129303499259,-0.000619572010768,-0.0228362408516,0.00395494572553,-0.0045005547674,-0.0229810566192,-0.173044539221,-0.103528046533,0.0160885859364,0.039882818102,-0.00549297162552,0.0380017788337,0.00773728625785,-0.0174761023638,-0.027036419564,-0.0646950937792,0.0474644944381,0.579542703544,-0.113099938457,0.601437337094,0.636263703949,0.741931794398,0.0987790237709,0.0615949589059,0.00303625946382,0.00186800121939
commits_month_nums_mean,0.702925108687,0.916527484943,1.0,0.926469922073,0.934528830049,-0.204612126701,-0.11453625577,0.997879205096,0.451904776943,-0.347203153661,0.252076974936,0.621776889983,0.423169223102,0.133076832828,-0.0992063521989,0.621653626291,-0.0935856067392,0.38653362442,-0.223305358851,-0.122076701148,-0.0742580376338,0.0525437299435,0.0870473024117,0.0768313105953,0.983751541663,0.766337896274,0.996419499143,0.984215453003,0.925056527365,-0.199454136874,-0.197101439258,0.992506750919,0.960911682676,-0.963272205813,0.0244461664641,0.982984084994,0.918256214391,-0.056632555593,-0.195809391693,0.00597866261434,0.048320616471,-0.060342028217,0.0483222268911,0.0455239863573,0.0404543841199,-0.0456995035697,-0.0294644230859,0.118440250843,0.0633210598214,0.0603693209622,0.0873668172482,0.0701988133162,0.0533720822341,-0.204833557248,-0.0775036843972,0.0877806435144,0.0509284560129,-0.0140698243816,0.0360849755076,0.0570932576324,0.0295375839639,0.109712594937,-0.0352391186887,-0.0389497077099,0.031106165404,0.0541830604279,-0.0483761897501,-0.000287334415384,0.0249798459131,0.0830460603681,0.0679667034404,0.0609622104373,0.0896351143583,0.0643453693435,0.086473912951,0.0879191486455,0.0584194138904,-0.118368416518,0.00148044814719,0.086183888871,0.0985919274441,-0.0889825541307,-0.000884011238261,0.0872465930385,0.0596497824865,0.0699726555338,-0.152291515867,0.0221919195067,0.321046472956,-0.149867073077,0.349163748226,0.348822707128,0.306316940677,0.108653610448,0.084999984994,-0.0410757065463,0.15491937087,0.138817835895,0.169171839995,0.171223883388,0.180007475757,0.135129185318,0.149627459781,0.158462159826,0.098147664926,-0.165241416018,0.0257143726134,0.132295465137,0.127895936887,-0.117847153234,0.136405215318,0.0578204900162,-0.06496024814,0.013826981408,-0.137028620255,-0.0811550834226,-0.0592424272819,0.0560466286868,0.0393196943814,0.101109047655,0.189473346137,0.141756402689,0.173314641871,0.182400681194,0.196601659748,0.136471616427,0.186410143676,0.157913554536,0.168342059516,-0.188337272023,0.0536700992861,0.168966668852,0.169344055308,-0.0894266129612,0.0914980109586,0.105322723369,0.0779660360782,0.00589767234143,0.088664921958,0.0787209883786,0.0877159721579,-0.0938582189441,0.0802803977236,0.0368107743744,0.176929547899,0.11516126112,0.175226494927,0.194334726034,0.203619787732,0.115199612583,0.082152063436,0.165029247147,0.142413849681,-0.191050274402,0.00747133068282,0.161780877304,0.161350673472,-0.127716779407,0.179340356857,0.0697213358915,-0.0270905178063,-0.0057276450068,-0.173804838756,-0.0782061954458,-0.0614491984219,0.192813687157,0.175625208195,0.0798408269344,0.198321714404,0.131993738546,0.178050242745,0.193675651549,0.197569025129,0.157400666686,0.196314428664,0.165616672864,0.18508784834,-0.20041314806,0.0706087427495,0.183777877166,0.180046312051,-0.125812117171,0.113463522292,0.0862647040678,0.081017134642,0.0147851318735,0.0945485612428,0.0794070942487,0.0879813931904,-0.107003470987,0.112671422066,0.0806888393746,0.0279813614917,0.0483172723005,0.0655809012034,0.0244071833414,0.0116685763926,-0.154425307291,-0.0627026765084,0.0959757396152,0.010941889894,-0.0222310776583,-0.0212068982208,0.0190424538315,0.00256911827134,0.0536048114501,-0.0291103921955,-0.0111282279658,-0.0284146819821,0.204621060156,-0.0295297894419,-0.0289516766959,-0.0319187402517,0.00151037317843,-0.0020120766465,0.0225019424099,0.0630573450555,0.0733583659274,0.0820851882101,0.039665564688,0.0159010156525,-0.159695351747,-0.0586271001412,0.0921524562515,-0.00515381959886,-0.0486146059983,-0.0216800773907,0.0371830567066,0.0189926433334,-0.0577447865233,-0.042619589339,-0.0128024293083,0.568185364931,-0.0930761707896,0.582383629387,0.628758344192,0.739935094408,0.060338619519,0.101415246852,-0.0109182702663,0.0573925953865
commits_month_nums_std,0.901375773117,0.867343054868,0.926469922073,1.0,0.927130000736,-0.0125427767329,0.0656302272064,0.906098946031,0.712898646748,-0.6373762375,0.299345295045,0.8356946267,0.676119274021,0.101826995137,0.0492131702166,0.543476384591,-0.0664376178057,0.26355743449,-0.192065849469,-0.0964822896697,-0.0682338227256,0.14160080893,0.152898148034,0.11675787866,0.946690265044,0.786130860995,0.929364152844,0.924587507095,0.813100776256,-0.0625045821465,-0.146381774115,0.905380839716,0.933826581554,-0.926406726086,0.0165314551782,0.922537127877,0.805648728835,-0.0440508063639,-0.126656287731,0.00464842283035,0.031546102487,-0.0599218871611,0.0281985028883,0.0260006938079,0.0169230576148,-0.00647208580236,-0.00545888380889,0.131441250322,0.0892841846627,0.0476184929879,0.107488932013,0.110782388189,0.0806078139389,-0.149678157603,-0.0516967963132,0.101664898798,0.0480310873905,-0.00889418433174,0.0758484551858,0.0638503280575,0.0298851010293,0.109076694595,-0.0561180741591,0.00599633474498,-0.0115475271972,0.0845522832556,-0.0873972567243,-0.0441294649311,-0.00742510763118,0.0809229817086,0.0682382196802,0.0621297351484,0.127139296804,0.0704650919969,0.112889927872,0.118103992554,0.0773354006526,-0.0919001024935,0.0454318654702,0.106386704183,0.150501762305,-0.129203030967,0.064250261356,0.120330634238,0.0804004098694,0.0470366129555,-0.149160554594,0.0970816360958,0.254160369007,-0.131845197933,0.280531820686,0.2751841895,0.241853599255,0.0873707556753,0.0288528821878,-0.000616120289601,0.385542488517,0.341687897683,0.325917572,0.397581224453,0.472032343997,0.143921020081,0.131917305534,0.274274221668,0.272415474325,-0.391302222102,-0.00587640029527,0.315166786133,0.349596990885,-0.233514063536,0.265659921759,0.142994135807,-0.0836214225382,-0.0315952940905,-0.154323287971,-0.103464036721,-0.0646884728959,0.0341586698715,0.0203795980214,0.137434607849,0.412895595611,0.297290326819,0.33789172453,0.385719151191,0.459960492417,0.212805047311,0.246340004633,0.285369278678,0.410183174466,-0.420413107801,0.175956536198,0.38706852311,0.442659308002,-0.0653329558094,0.154453773018,0.250993242323,0.0440849173241,0.0338303777406,0.0619748383658,0.0449321992128,0.0426250125479,-0.105576856322,-0.0539765235435,0.0666323702279,0.388941812486,0.32518624465,0.344828778285,0.426930882212,0.487583439585,0.106482630516,0.0604862988076,0.293292721157,0.33518049499,-0.447560893441,0.026599975805,0.352588881024,0.379226051532,-0.279861917761,0.375572043457,0.196697847303,-0.0263214495382,-0.0455015336225,-0.180597868368,-0.0886305710095,-0.0592237337987,0.231749875474,0.2154472826,0.12124270233,0.4234486304,0.332124520685,0.355576325815,0.398675322438,0.435017981524,0.228407940051,0.264345438417,0.320648417623,0.446660810236,-0.434663817403,0.199637990369,0.410104890821,0.450556347844,-0.101663641089,0.154580892543,0.206472826526,0.0506840507182,0.0453356959366,0.0706085304748,0.0488433419484,0.0437165677422,-0.110101422149,-0.00886630601561,0.121167100567,0.0303651559601,0.0369569962346,0.0722635482784,0.0305613168974,0.0248715675367,-0.161978025706,-0.0299338719967,0.11431597522,-0.0131210945905,-0.0315661055523,-0.0415837329856,0.0184136125542,0.0100454140806,-0.0266588319984,0.0303338916132,-0.00277732761838,-0.0248521612219,0.158521612118,-0.0267503858207,-0.0259462086682,-0.0272247817873,0.0767396097188,0.077595255293,-0.000229753229249,0.0759929489232,0.0361032193669,0.0820306049044,0.062196712796,0.0341942444,-0.191515565395,-0.061628931692,0.0938571721435,0.0135056946067,-0.0863612291885,-0.0192904922126,0.0776999342403,0.0463419302338,-0.096001047121,-0.00797052942988,-0.000436388645629,0.485352150152,-0.116510836087,0.494028729243,0.530081092678,0.62745937315,0.0683029072884,0.123703962411,-0.0265708377622,0.0890394540687
commits_month_nums_var,0.76244315829,0.942781561081,0.934528830049,0.927130000736,1.0,-0.0189213202091,0.0425527221807,0.933005126101,0.569967710451,-0.477109250304,0.193831561256,0.68580191053,0.583003749508,0.0794766192156,0.0259182596107,0.721334142129,-0.0558554452372,0.277838935882,-0.128773889346,-0.0700446218165,-0.0366902592942,0.0255630630096,0.030531567256,0.0740180363993,0.913499565531,0.721239445506,0.915051558579,0.941685453083,0.949930594087,-0.0403683553968,-0.123169890843,0.904010620008,0.939973990837,-0.9006098991,0.0601323316904,0.961976846368,0.948982995591,-0.0162162609672,-0.174367855154,0.0283671009356,-0.00726190728888,-0.0935261955447,-0.00760617209322,-0.00903331173146,-0.0137524984422,0.0277349442297,0.00691805387489,0.0650182368366,7.71755817895e-05,-0.0191470348734,0.00696601154724,0.0127018405899,4.72851330416e-05,-0.132012897929,-0.0377310304711,0.00303989561854,-0.014459903623,0.0376630224394,0.0307311254161,-0.00898701595128,-0.0312469826257,0.102805105878,-0.0583099648642,0.0178448956815,-0.037447483433,-0.00468145699308,-0.0555400937612,-0.0488475237117,-0.0343577034302,0.0229871239823,0.00158799335382,0.0388821713172,0.0194775892209,-0.0179123252516,0.0114336626377,0.0146987945344,-0.00394517949895,-0.0956736397306,0.0085913517481,0.0100618167853,0.044658809995,-0.0191617205884,0.0361241173295,0.0181846578957,-0.00240772707681,0.105276488511,-0.1880461474,0.0211575632983,0.277868902773,-0.150696915102,0.314675748413,0.314343077135,0.267809953516,0.107363875288,0.0694890280045,-0.0644715986321,0.191445150125,0.190691375042,0.127570219202,0.185373657732,0.281888595402,0.246830752917,0.226695031494,0.0874778597525,0.127302019823,-0.189296265869,-0.0151031060395,0.136141089026,0.199605650778,-0.103364837623,0.153205550895,0.0698421372727,-0.0958106758324,0.0393389653981,-0.144961004964,-0.102014295798,-0.0664247916529,-0.0128052877169,-0.0352896870465,0.0503595091544,0.195209917722,0.140998210201,0.136110937854,0.169593734281,0.256501581725,0.236757866665,0.272704857641,0.102641168776,0.211046891352,-0.206962800682,0.117895853128,0.17807515687,0.264046663551,-0.0461983596089,0.113619048926,0.145674065084,-0.025254433396,0.0141924825741,-0.0215005236416,-0.0276201001,-0.0125617767602,-0.144748696586,-0.0921039985443,0.0590842080567,0.173582584805,0.195804024578,0.140849001163,0.200551274713,0.276437082068,0.216905025444,0.150952046754,0.100150599384,0.150231346188,-0.226497810639,0.001590405603,0.146774957347,0.199946679186,-0.151387516788,0.241003709855,0.101987001733,-0.0838018637051,0.0217553676114,-0.168295249869,-0.111342923944,-0.0714604690533,0.0865452123787,0.0647696681303,0.0564875545095,0.201029680435,0.180731166941,0.149438488588,0.178013392452,0.226912955604,0.246737558109,0.283282902724,0.124774394517,0.237834466491,-0.213055478532,0.134037287385,0.192886010104,0.258205472076,-0.0647793630085,0.104945801089,0.119697576663,-0.0225306479377,0.0192572197781,-0.0170216289667,-0.0257504054548,-0.0118076800793,-0.155989219239,-0.0761112144587,0.0968574797494,-0.0259990710411,-0.0344866146664,-0.00861623344835,-0.0236465495689,-0.0187520676487,-0.179265965994,-0.0618083872697,0.019678174799,-0.033840627278,0.0220521368777,0.00563552925501,-0.0267927030176,-0.0240920205,0.0366134761597,-0.0421765276363,0.0418301514462,-0.0224915838166,0.144155896627,-0.0228965658021,-0.0227391393763,-0.0220637099845,0.0101140292124,0.00697359674597,0.0763692228027,-0.0109274912089,-0.0212507986951,-0.00415053798602,-0.0107589564165,-0.0160796116434,-0.166665789633,-0.0839989267102,0.00796858682569,0.0109895421744,-0.00245915925871,0.0231765679552,-0.000921155320437,-0.0108718489543,-0.0640805118152,-0.00666079653098,0.0325724148184,0.609935193685,-0.0957584923914,0.625779142521,0.668188505939,0.772351590572,0.122116749704,0.122094024177,-0.0211777270003,0.0640241896029
