,date,nums,increment,ratio
0,2018,1,-10,-0.909090909091
1,2017,11,-23,-0.676470588235
2,2016,34,-11,-0.244444444444
3,2015,45,11,0.323529411765
4,2014,34,8,0.307692307692
5,2013,26,-486,-0.94921875
6,2011,512,-136,-0.20987654321
7,2010,648,76,0.132867132867
8,2009,572,493,6.24050632911
9,2008,79,0,0.0
